awarding_agency_name,award_description,doc,ents,text,label,status
Interrior,"AMLL-71 - PRESTONSBURG, KY- MTNG RM, SLEEPING RM, AV","AMLL-71 - PRESTONSBURG, KY- MTNG RM, SLEEPING RM, AV","(46, 48, 'RM', 'PERSON')",RM,PERSON,
Interrior,AK-WILDLIFE&ECOLOGY SUBSCRIPTION,AK-WILDLIFE&ECOLOGY SUBSCRIPTION,"(0, 19, 'AK-WILDLIFE&ECOLOGY', 'PERSON')",AK-WILDLIFE&ECOLOGY,PERSON,
Interrior,"AK. ARCTIC NWR, BEAR MOVEMENT MODEL","AK. ARCTIC NWR, BEAR MOVEMENT MODEL","(4, 14, 'ARCTIC NWR', 'PERSON')",ARCTIC NWR,PERSON,
Interrior,MS-TRN WILDLIFE REFUGEE COMPLEX-MOWER YAZOO NATIONAL WILDLIFE REFUGE 595 YAZOO REFUGE ROAD HOLLANDALE MS 38748-9729,MS-TRN WILDLIFE REFUGEE COMPLEX-MOWER YAZOO NATIONAL WILDLIFE REFUGE 595 YAZOO REFUGE ROAD HOLLANDALE MS 38748-9729,"(0, 6, 'MS-TRN', 'PERSON')",MS-TRN,PERSON,
Interrior,ICCA INTERNATIONAL INSTRUCTOR - FWS INTERNATIONAL TRAINING PROGRAM (FITP) MOD 4: DEOBLIGATE REMAINING TRAVEL FUNDS FROM CLIN 01011,ICCA INTERNATIONAL INSTRUCTOR - FWS INTERNATIONAL TRAINING PROGRAM (FITP) MOD 4: DEOBLIGATE REMAINING TRAVEL FUNDS FROM CLIN 01011,"(81, 91, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,STUDENT SERVICE CONTRACT - NADIA NOORI - DEOBLIGATION,STUDENT SERVICE CONTRACT - NADIA NOORI - DEOBLIGATION,"(27, 53, 'NADIA NOORI - DEOBLIGATION', 'PERSON')",NADIA NOORI - DEOBLIGATION,PERSON,
Interrior,NICK VAN LANEN SSC,NICK VAN LANEN SSC,"(0, 18, 'NICK VAN LANEN SSC', 'PERSON')",NICK VAN LANEN SSC,PERSON,
Interrior,STUDENT SERVICES: GABRIEL FERRAGUT,STUDENT SERVICES: GABRIEL FERRAGUT,"(18, 34, 'GABRIEL FERRAGUT', 'PERSON')",GABRIEL FERRAGUT,PERSON,
Interrior,STUDENT SERVICES: ELENA M. BALCH,STUDENT SERVICES: ELENA M. BALCH,"(18, 32, 'ELENA M. BALCH', 'PERSON')",ELENA M. BALCH,PERSON,
Interrior,DEVA- GABLE ROOF KITS TO INSTALL BETWEEN CONEX STORAGE CONTAINERS ON THE COW CREEK MIXING TABLE,DEVA- GABLE ROOF KITS TO INSTALL BETWEEN CONEX STORAGE CONTAINERS ON THE COW CREEK MIXING TABLE,"(6, 11, 'GABLE', 'PERSON')",GABLE,PERSON,
Interrior,SALMON MAIL METER LEASE FY19,SALMON MAIL METER LEASE FY19,"(12, 17, 'METER', 'PERSON')",METER,PERSON,
Interrior,"LEASE AND SERVICE MULTIFUNCTION DEVICE, MORU,  MODIFICATION #9 TO EXERCISE THE NEXT OPTION PERIOD (#4) FOR THE DATES 08/01/2020-07/31/2021","LEASE AND SERVICE MULTIFUNCTION DEVICE, MORU,  MODIFICATION #9 TO EXERCISE THE NEXT OPTION PERIOD (#4) FOR THE DATES 08/01/2020-07/31/2021","(40, 44, 'MORU', 'PERSON')",MORU,PERSON,
Interrior,"SOFTWARE AS A SERVICE FOR A UTILITY METER BILLING SOFTWARE PROGRAM WITH METER READ, CUSTOMER BILLING AND REPORT CREATION FUNCTIONALITY FOR YOSEMITE NATIONAL PARK.  MODIFICATION P00003 TO EXERCISE OPTION YEAR THREE.","SOFTWARE AS A SERVICE FOR A UTILITY METER BILLING SOFTWARE PROGRAM WITH METER READ, CUSTOMER BILLING AND REPORT CREATION FUNCTIONALITY FOR YOSEMITE NATIONAL PARK.  MODIFICATION P00003 TO EXERCISE OPTION YEAR THREE.","(72, 77, 'METER', 'PERSON')",METER,PERSON,
Interrior,"LAND BOUNDARY SURVEY OF THE WADE MCNEILL EXEMPT UNITRUST, LIDA DAVIS MCNEILL AND CHASE BANK OF TEXAS, N.A., CO-TRUSTEES, WHARTON COUNTY TEXAS SAN BERNARD TRACT 164","LAND BOUNDARY SURVEY OF THE WADE MCNEILL EXEMPT UNITRUST, LIDA DAVIS MCNEILL AND CHASE BANK OF TEXAS, N.A., CO-TRUSTEES, WHARTON COUNTY TEXAS SAN BERNARD TRACT 164","(58, 76, 'LIDA DAVIS MCNEILL', 'PERSON')",LIDA DAVIS MCNEILL,PERSON,
Interrior,MODIFICATION PS0001  GWMP 214371 - NETHERLANDS CARILLON DESIGN/BUILD CONSTRUCTION,MODIFICATION PS0001  GWMP 214371 - NETHERLANDS CARILLON DESIGN/BUILD CONSTRUCTION,"(21, 34, 'GWMP 214371 -', 'PERSON')",GWMP 214371 -,PERSON,
Interrior,"MODIFICATION P00001 IS FOR ISSUED TO DEOBLIGATE AND CLOSE OUT THE AWARD FOR PAINTING OF INTERIOR WALLS AT FORT SUMTER NATIONAL MONUMENT, SULLIVAN'S ISLAND, SC","MODIFICATION P00001 IS FOR ISSUED TO DEOBLIGATE AND CLOSE OUT THE AWARD FOR PAINTING OF INTERIOR WALLS AT FORT SUMTER NATIONAL MONUMENT, SULLIVAN'S ISLAND, SC","(37, 47, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,"MODIFICATION P00001 IS FOR ISSUED TO DEOBLIGATE AND CLOSE OUT THE AWARD FOR PAINTING OF INTERIOR WALLS AT FORT SUMTER NATIONAL MONUMENT, SULLIVAN'S ISLAND, SC","MODIFICATION P00001 IS FOR ISSUED TO DEOBLIGATE AND CLOSE OUT THE AWARD FOR PAINTING OF INTERIOR WALLS AT FORT SUMTER NATIONAL MONUMENT, SULLIVAN'S ISLAND, SC","(137, 145, 'SULLIVAN', 'PERSON')",SULLIVAN,PERSON,
Interrior,"GOGA -- SWEENEY RIDGE NIKE SITE DEMOLITION AND ABATEMENT OF HAZARDOUS MATERIALS.   MODIFICATION P00003 IS TO DEOBLIGATE THE REMAINING FUNDS ON THIS CONTRACT AS THE WORK HAS BEEN COMPLETED AND INVOICED.   AS A RESULT OF THE ABOVE, THIS MODIFICATIO","GOGA -- SWEENEY RIDGE NIKE SITE DEMOLITION AND ABATEMENT OF HAZARDOUS MATERIALS.   MODIFICATION P00003 IS TO DEOBLIGATE THE REMAINING FUNDS ON THIS CONTRACT AS THE WORK HAS BEEN COMPLETED AND INVOICED.   AS A RESULT OF THE ABOVE, THIS MODIFICATIO","(0, 4, 'GOGA', 'PERSON')",GOGA,PERSON,
Interrior,"GOGA -- SWEENEY RIDGE NIKE SITE DEMOLITION AND ABATEMENT OF HAZARDOUS MATERIALS.   MODIFICATION P00003 IS TO DEOBLIGATE THE REMAINING FUNDS ON THIS CONTRACT AS THE WORK HAS BEEN COMPLETED AND INVOICED.   AS A RESULT OF THE ABOVE, THIS MODIFICATIO","GOGA -- SWEENEY RIDGE NIKE SITE DEMOLITION AND ABATEMENT OF HAZARDOUS MATERIALS.   MODIFICATION P00003 IS TO DEOBLIGATE THE REMAINING FUNDS ON THIS CONTRACT AS THE WORK HAS BEEN COMPLETED AND INVOICED.   AS A RESULT OF THE ABOVE, THIS MODIFICATIO","(109, 119, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,BLM AMFO CLIFFSIDE LDAR PROGRAM&ANNUAL GHG SURVEYS MOD P00007 CO CHANGE AND DEOB MOD,BLM AMFO CLIFFSIDE LDAR PROGRAM&ANNUAL GHG SURVEYS MOD P00007 CO CHANGE AND DEOB MOD,"(0, 23, 'BLM AMFO CLIFFSIDE LDAR', 'PERSON')",BLM AMFO CLIFFSIDE LDAR,PERSON,
Interrior,"PROJECT DESCRIPTION: MATTHEW'S ARM ROOF REPLACEMENT, SHENANDOAH NATIONAL PARK, VA","PROJECT DESCRIPTION: MATTHEW'S ARM ROOF REPLACEMENT, SHENANDOAH NATIONAL PARK, VA","(21, 28, 'MATTHEW', 'PERSON')",MATTHEW,PERSON,
Interrior,"P15PC00097: ROOF REPLACEMENT AND REPAIR OF THREE (3) DAMAGED BUILDINGS AT GATEWAY NATIONAL RECREATION AREA, FORT WADSWORTH, STATEN ISLAND, NEW YORK  - REILLY CONSTRUCTION, INC   THE PURPOSE OF THIS MODIFICATION IS TO:   1. CLOSEOUT AND DE-OBLIGAT","P15PC00097: ROOF REPLACEMENT AND REPAIR OF THREE (3) DAMAGED BUILDINGS AT GATEWAY NATIONAL RECREATION AREA, FORT WADSWORTH, STATEN ISLAND, NEW YORK  - REILLY CONSTRUCTION, INC   THE PURPOSE OF THIS MODIFICATION IS TO:   1. CLOSEOUT AND DE-OBLIGAT","(0, 10, 'P15PC00097', 'PERSON')",P15PC00097,PERSON,
Interrior,"G:EPREF, P00008 DE-OBLIGATES REMAINING BALANCE IN CLIN 114","G:EPREF, P00008 DE-OBLIGATES REMAINING BALANCE IN CLIN 114","(9, 28, 'P00008 DE-OBLIGATES', 'PERSON')",P00008 DE-OBLIGATES,PERSON,
Interrior,VAFO 163366 PHILANDER CHASE KNOX HOUSE HEATING SYSTEM REPLACEMENT  THE PURPOSE OF MODIFICATION 5 IS TO ADD FUNDS FOR THE BORING THROUGH THE ROCK.  THE ADDITIONAL FUNDS WERE TO BE ADDED TO A PREVIOUS MODIFICATION BUT WERE OVERLOOKED BY ALL PARTIES.,VAFO 163366 PHILANDER CHASE KNOX HOUSE HEATING SYSTEM REPLACEMENT  THE PURPOSE OF MODIFICATION 5 IS TO ADD FUNDS FOR THE BORING THROUGH THE ROCK.  THE ADDITIONAL FUNDS WERE TO BE ADDED TO A PREVIOUS MODIFICATION BUT WERE OVERLOOKED BY ALL PARTIES.,"(12, 38, 'PHILANDER CHASE KNOX HOUSE', 'PERSON')",PHILANDER CHASE KNOX HOUSE,PERSON,
Interrior,REMOVE AND REPLACE THE ARCH ROCK LIFT STATION AT YOSEMITE  THE PURPOSE OF MODIFICATION 04 IS TO DEOBLIGATE 2CENTS AND CLOSE OUT THIS CONTRACT.,REMOVE AND REPLACE THE ARCH ROCK LIFT STATION AT YOSEMITE  THE PURPOSE OF MODIFICATION 04 IS TO DEOBLIGATE 2CENTS AND CLOSE OUT THIS CONTRACT.,"(96, 106, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,BIO FBMS SUPPORT SERVICES,BIO FBMS SUPPORT SERVICES,"(0, 25, 'BIO FBMS SUPPORT SERVICES', 'PERSON')",BIO FBMS SUPPORT SERVICES,PERSON,
Interrior,N351FW BRAINERD OFFSITE LABOR,N351FW BRAINERD OFFSITE LABOR,"(0, 15, 'N351FW BRAINERD', 'PERSON')",N351FW BRAINERD,PERSON,
Interrior,"CASE COMPACT TRACK LOADER, NORFOLK NFH, AR","CASE COMPACT TRACK LOADER, NORFOLK NFH, AR","(35, 38, 'NFH', 'PERSON')",NFH,PERSON,
Interrior,FL -20200407 NFESO JAX STANDARD LAPTOPS,FL -20200407 NFESO JAX STANDARD LAPTOPS,"(3, 39, '-20200407 NFESO JAX STANDARD LAPTOPS', 'PERSON')",-20200407 NFESO JAX STANDARD LAPTOPS,PERSON,
Interrior,GEOSPATIAL PRODUCTS AND SERVICES CONTRACT V.3 (GPSC3) OR_DONNERBLITZEN_THERMALIR_2020_D20,GEOSPATIAL PRODUCTS AND SERVICES CONTRACT V.3 (GPSC3) OR_DONNERBLITZEN_THERMALIR_2020_D20,"(47, 52, 'GPSC3', 'PERSON')",GPSC3,PERSON,
Interrior,CACH -ZERO TURN RIDING MOWERS,CACH -ZERO TURN RIDING MOWERS,"(0, 10, 'CACH -ZERO', 'PERSON')",CACH -ZERO,PERSON,
Interrior,"CARL SANSBURG, RETURN MUSEUM COLLECTION TO MAIN HOUSE","CARL SANSBURG, RETURN MUSEUM COLLECTION TO MAIN HOUSE","(0, 13, 'CARL SANSBURG', 'PERSON')",CARL SANSBURG,PERSON,
Interrior,PURCHASE NEW UTILITY VEHICLE (UTV)FOR STE. GENEVIEVE,PURCHASE NEW UTILITY VEHICLE (UTV)FOR STE. GENEVIEVE,"(43, 52, 'GENEVIEVE', 'PERSON')",GENEVIEVE,PERSON,
Interrior,"EPREF, IT HARDWARE REQUIREMENTS FOR LIBO FOR FY20 1ST CYCLE.","EPREF, IT HARDWARE REQUIREMENTS FOR LIBO FOR FY20 1ST CYCLE.","(36, 40, 'LIBO', 'PERSON')",LIBO,PERSON,
Interrior,DENA-214321A-EVC BAS UPGRADES,DENA-214321A-EVC BAS UPGRADES,"(0, 20, 'DENA-214321A-EVC BAS', 'PERSON')",DENA-214321A-EVC BAS,PERSON,
Interrior,BIE ELA AND MATH STUDENT ASSESSMENTS,BIE ELA AND MATH STUDENT ASSESSMENTS,"(0, 7, 'BIE ELA', 'PERSON')",BIE ELA,PERSON,
Interrior,CO: VICTORIA NOSAL  CS: VICKI SUPLER  PM: TRACY GILCHRIST,CO: VICTORIA NOSAL  CS: VICKI SUPLER  PM: TRACY GILCHRIST,"(24, 38, 'VICKI SUPLER  ', 'PERSON')",VICKI SUPLER  ,PERSON,
Interrior,CO: VICTORIA NOSAL  CS: VICKI SUPLER  PM: TRACY GILCHRIST,CO: VICTORIA NOSAL  CS: VICKI SUPLER  PM: TRACY GILCHRIST,"(42, 57, 'TRACY GILCHRIST', 'PERSON')",TRACY GILCHRIST,PERSON,
Interrior,"THRO 228216 - STABILIZE&REHABILITATE THE HISTORIC PEACEFUL VALLEY RANCH COMPLEX, THEODORE ROOSEVELT NATIONAL PARK","THRO 228216 - STABILIZE&REHABILITATE THE HISTORIC PEACEFUL VALLEY RANCH COMPLEX, THEODORE ROOSEVELT NATIONAL PARK","(81, 99, 'THEODORE ROOSEVELT', 'PERSON')",THEODORE ROOSEVELT,PERSON,
Interrior,CERCLA ENVIRONMENTAL SUPPORT SERVICES(ESS) RIVERLAND,CERCLA ENVIRONMENTAL SUPPORT SERVICES(ESS) RIVERLAND,"(43, 52, 'RIVERLAND', 'PERSON')",RIVERLAND,PERSON,
Interrior,HONDA PIONEER SXS700M4 FOR FWS AR-SOUTH ARKANSAS REFUGES COMPLEX-UTV HONDA PIONEER SXS700M4 FOR,HONDA PIONEER SXS700M4 FOR FWS AR-SOUTH ARKANSAS REFUGES COMPLEX-UTV HONDA PIONEER SXS700M4 FOR,"(27, 48, 'FWS AR-SOUTH ARKANSAS', 'PERSON')",FWS AR-SOUTH ARKANSAS,PERSON,
Interrior,HONDA PIONEER SXS700M4 FOR FWS AR-SOUTH ARKANSAS REFUGES COMPLEX-UTV HONDA PIONEER SXS700M4 FOR,HONDA PIONEER SXS700M4 FOR FWS AR-SOUTH ARKANSAS REFUGES COMPLEX-UTV HONDA PIONEER SXS700M4 FOR,"(83, 91, 'SXS700M4', 'PERSON')",SXS700M4,PERSON,
Interrior,HSMA CISCO SMARTNET EQUIPMENT AND SUPPORT,HSMA CISCO SMARTNET EQUIPMENT AND SUPPORT,"(0, 29, 'HSMA CISCO SMARTNET EQUIPMENT', 'PERSON')",HSMA CISCO SMARTNET EQUIPMENT,PERSON,
Interrior,MAILBOX PARK LOP AND SCATTER- 477 ACRES,MAILBOX PARK LOP AND SCATTER- 477 ACRES,"(13, 16, 'LOP', 'PERSON')",LOP,PERSON,
Interrior,"G:EPREF, IT HARDWARE REQUIREMENTS FOR BADLS FOR FY20 1ST CYCLE.","G:EPREF, IT HARDWARE REQUIREMENTS FOR BADLS FOR FY20 1ST CYCLE.","(38, 43, 'BADLS', 'PERSON')",BADLS,PERSON,
Interrior,"G:EPREF, IT HARDWARE REQUIREMENTS FOR MORU FOR FY20 1ST CYCLE.","G:EPREF, IT HARDWARE REQUIREMENTS FOR MORU FOR FY20 1ST CYCLE.","(38, 42, 'MORU', 'PERSON')",MORU,PERSON,
Interrior,"G:EPREF, IT HARDWARE REQUIREMENTS FOR NGP IPMT FOR FY20 1ST CYCLE.","G:EPREF, IT HARDWARE REQUIREMENTS FOR NGP IPMT FOR FY20 1ST CYCLE.","(42, 46, 'IPMT', 'PERSON')",IPMT,PERSON,
Interrior,"G:EPREF, IT HARDWARE REQUIREMENTS FOR NGPN FOR FY20 1ST CYCLE.","G:EPREF, IT HARDWARE REQUIREMENTS FOR NGPN FOR FY20 1ST CYCLE.","(38, 42, 'NGPN', 'PERSON')",NGPN,PERSON,
Interrior,"EPREF, IT HARDWARE REQUIREMENTS FOR VOYA FOR FY20 1ST CYCLE.","EPREF, IT HARDWARE REQUIREMENTS FOR VOYA FOR FY20 1ST CYCLE.","(36, 40, 'VOYA', 'PERSON')",VOYA,PERSON,
Interrior,"SUPPLY, PROPANE DELIVERIES FOR JOSHUA TREE NATIONAL PARK AND MANZANAR NATIONAL HISTORIC SITE. MOD P00001 PROVIDES ADDITIONAL FUNDING FOR MANZANAR (BASE YR)","SUPPLY, PROPANE DELIVERIES FOR JOSHUA TREE NATIONAL PARK AND MANZANAR NATIONAL HISTORIC SITE. MOD P00001 PROVIDES ADDITIONAL FUNDING FOR MANZANAR (BASE YR)","(137, 145, 'MANZANAR', 'PERSON')",MANZANAR,PERSON,
Interrior,X:NOGRN  ANNUAL XEROX SERVICE AGREEMENT FOR CHANNEL ISLANDS NATIONAL PARK. MODIFICATION P00002 IS TO DEOBLIGATE THE REMAINING FUNDS AFTER THE FINAL PAYMENT WAS PROCESSED  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,X:NOGRN  ANNUAL XEROX SERVICE AGREEMENT FOR CHANNEL ISLANDS NATIONAL PARK. MODIFICATION P00002 IS TO DEOBLIGATE THE REMAINING FUNDS AFTER THE FINAL PAYMENT WAS PROCESSED  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(101, 111, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,GRSA - GREEN AMMO- OLIN,GRSA - GREEN AMMO- OLIN,"(19, 23, 'OLIN', 'PERSON')",OLIN,PERSON,
Interrior,"NC/CRT/FWS TRACT 20, IVIS #F200034","NC/CRT/FWS TRACT 20, IVIS #F200034","(27, 34, 'F200034', 'PERSON')",F200034,PERSON,
Interrior,CRWFCO WA:TEMP MARKERS LITTLE WHT SALMON,CRWFCO WA:TEMP MARKERS LITTLE WHT SALMON,"(0, 9, 'CRWFCO WA', 'PERSON')",CRWFCO WA,PERSON,
Interrior,X:NOGRN CLEAN INSPECT BRIDGE DRAINS CULVERTS FOR BIGHORN CANYON NRA,X:NOGRN CLEAN INSPECT BRIDGE DRAINS CULVERTS FOR BIGHORN CANYON NRA,"(57, 67, 'CANYON NRA', 'PERSON')",CANYON NRA,PERSON,
Interrior,TISHOMINGO NFH EUROFINS GENOTYPE DNA,TISHOMINGO NFH EUROFINS GENOTYPE DNA,"(0, 32, 'TISHOMINGO NFH EUROFINS GENOTYPE', 'PERSON')",TISHOMINGO NFH EUROFINS GENOTYPE,PERSON,
Interrior,"SUPPLY, PURCHASE NEW SIG SAUER P320 9MM HANDGUN FOR NPS, KINGS MOUNTAIN NMP","SUPPLY, PURCHASE NEW SIG SAUER P320 9MM HANDGUN FOR NPS, KINGS MOUNTAIN NMP","(25, 30, 'SAUER', 'PERSON')",SAUER,PERSON,
Interrior,"X:NOGRN, ASPHALT CONCRETE PAVEMENT PATCH J. EARLE BOWDEN WAY/STATE ROUTE 399 GULF ISLAND NATIONAL SEASHORE, ESCAMBIA COUNTY, FLORIDA FP-14 PROJECT NP-GUIS 11(4), DWG SHEET NUMBER B01 ESTIMATED PRICE RANGE IS BETWEEN $25,000 AND $100,000","X:NOGRN, ASPHALT CONCRETE PAVEMENT PATCH J. EARLE BOWDEN WAY/STATE ROUTE 399 GULF ISLAND NATIONAL SEASHORE, ESCAMBIA COUNTY, FLORIDA FP-14 PROJECT NP-GUIS 11(4), DWG SHEET NUMBER B01 ESTIMATED PRICE RANGE IS BETWEEN $25,000 AND $100,000","(179, 182, 'B01', 'PERSON')",B01,PERSON,
Interrior,"AMENDMENT 0001 - THIS SOLICITATION IS HERBY AMENDED TO ADD QTY TO THE ORDER THE UPDATED QUANTITY WILL BE 2400 TONS- CRUSHNRUN LIMESTONE FOR REHAB OF DUMMY  LINE ROAD ON THE SAM D. HAMILTON NOXUBEE NWR, BROOKSVILLE MS","AMENDMENT 0001 - THIS SOLICITATION IS HERBY AMENDED TO ADD QTY TO THE ORDER THE UPDATED QUANTITY WILL BE 2400 TONS- CRUSHNRUN LIMESTONE FOR REHAB OF DUMMY  LINE ROAD ON THE SAM D. HAMILTON NOXUBEE NWR, BROOKSVILLE MS","(180, 188, 'HAMILTON', 'PERSON')",HAMILTON,PERSON,
Interrior,"AMENDMENT 0001 - THIS SOLICITATION IS HERBY AMENDED TO ADD QTY TO THE ORDER THE UPDATED QUANTITY WILL BE 2400 TONS- CRUSHNRUN LIMESTONE FOR REHAB OF DUMMY  LINE ROAD ON THE SAM D. HAMILTON NOXUBEE NWR, BROOKSVILLE MS","AMENDMENT 0001 - THIS SOLICITATION IS HERBY AMENDED TO ADD QTY TO THE ORDER THE UPDATED QUANTITY WILL BE 2400 TONS- CRUSHNRUN LIMESTONE FOR REHAB OF DUMMY  LINE ROAD ON THE SAM D. HAMILTON NOXUBEE NWR, BROOKSVILLE MS","(189, 200, 'NOXUBEE NWR', 'PERSON')",NOXUBEE NWR,PERSON,
Interrior,BISO PAINT THIRTEEN BLUE HERON STRUCTURE,BISO PAINT THIRTEEN BLUE HERON STRUCTURE,"(0, 4, 'BISO', 'PERSON')",BISO,PERSON,
Interrior,STUDENT SERVICES - KAITLIN NICOLE MARRE,STUDENT SERVICES - KAITLIN NICOLE MARRE,"(27, 39, 'NICOLE MARRE', 'PERSON')",NICOLE MARRE,PERSON,
Interrior,FY20 NATR LEE COUNTY 911 DISPATCH SERVICES,FY20 NATR LEE COUNTY 911 DISPATCH SERVICES,"(0, 20, 'FY20 NATR LEE COUNTY', 'PERSON')",FY20 NATR LEE COUNTY,PERSON,
Interrior,"MUIR WOODS LIFT STATIONS REHABILITATION PROJECT  THE PURPOSE OF MODIFICATION P00007 IS TO PROVIDE THE CONTRACTOR COMPENSATION FOR THE FINAL VENDOR ENGINEERING OF THE SCADA SYSTEM, IN ADDITION TO THE INSTALLATION OF CONDUIT, WIRING, CURRENCY TRANSFO","MUIR WOODS LIFT STATIONS REHABILITATION PROJECT  THE PURPOSE OF MODIFICATION P00007 IS TO PROVIDE THE CONTRACTOR COMPENSATION FOR THE FINAL VENDOR ENGINEERING OF THE SCADA SYSTEM, IN ADDITION TO THE INSTALLATION OF CONDUIT, WIRING, CURRENCY TRANSFO","(0, 10, 'MUIR WOODS', 'PERSON')",MUIR WOODS,PERSON,
Interrior,JANITORIAL SERVICES (WHEELER NWR)  MODIFICATION:  EXERCISE OPTION YEAR 2,JANITORIAL SERVICES (WHEELER NWR)  MODIFICATION:  EXERCISE OPTION YEAR 2,"(21, 32, 'WHEELER NWR', 'PERSON')",WHEELER NWR,PERSON,
Interrior,"MAMMALIAN PREDATOR TRAPPING - CAPE ROMAIN NWR, SC.  $100K TOTAL CONTRACT VALUE.  MODIFICATION: EXERCISE OPTION YEAR 1","MAMMALIAN PREDATOR TRAPPING - CAPE ROMAIN NWR, SC.  $100K TOTAL CONTRACT VALUE.  MODIFICATION: EXERCISE OPTION YEAR 1","(30, 45, 'CAPE ROMAIN NWR', 'PERSON')",CAPE ROMAIN NWR,PERSON,
Interrior,MRS-KS- SPRAYING CONTRACT,MRS-KS- SPRAYING CONTRACT,"(0, 7, 'MRS-KS-', 'PERSON')",MRS-KS-,PERSON,
Interrior,ALEX PETERSON - SSC,ALEX PETERSON - SSC,"(0, 19, 'ALEX PETERSON - SSC', 'PERSON')",ALEX PETERSON - SSC,PERSON,
Interrior,STUDENT SERVICE CONTRACT- NATHAN KUDLA ADD HOURS,STUDENT SERVICE CONTRACT- NATHAN KUDLA ADD HOURS,"(26, 38, 'NATHAN KUDLA', 'PERSON')",NATHAN KUDLA,PERSON,
Interrior,SEAN MURRELET MONITORING,SEAN MURRELET MONITORING,"(0, 13, 'SEAN MURRELET', 'PERSON')",SEAN MURRELET,PERSON,
Interrior,"CONSTRUCTION, VISITOR CENTER ROOF REPLACEMENT, HEHO, MODIFICATION P00008 TO DEOBLIGATE $.01 TO CLOSE CONTRACT","CONSTRUCTION, VISITOR CENTER ROOF REPLACEMENT, HEHO, MODIFICATION P00008 TO DEOBLIGATE $.01 TO CLOSE CONTRACT","(76, 86, 'DEOBLIGATE', 'PERSON')",DEOBLIGATE,PERSON,
Interrior,EVERGLADES SBI PATROL&RX BURNS,EVERGLADES SBI PATROL&RX BURNS,"(25, 30, 'BURNS', 'PERSON')",BURNS,PERSON,
Interrior,"EXCLUSIVE USE FIXED WING SMOKEJUMPER FLIGHT SERVICES FOR BLM/AFS IN FT. WAINWRIGHT, AK  AIRCRAFT: DE HAVILLAND DHC-8-106 TAIL N990BH","EXCLUSIVE USE FIXED WING SMOKEJUMPER FLIGHT SERVICES FOR BLM/AFS IN FT. WAINWRIGHT, AK  AIRCRAFT: DE HAVILLAND DHC-8-106 TAIL N990BH","(84, 96, 'AK  AIRCRAFT', 'PERSON')",AK  AIRCRAFT,PERSON,
Interrior,"EXCLUSIVE USE FIXED WING SMOKEJUMPER FLIGHT SERVICES FOR BLM/AFS IN FT. WAINWRIGHT, AK  AIRCRAFT: DE HAVILLAND DHC-8-106 TAIL N990BH","EXCLUSIVE USE FIXED WING SMOKEJUMPER FLIGHT SERVICES FOR BLM/AFS IN FT. WAINWRIGHT, AK  AIRCRAFT: DE HAVILLAND DHC-8-106 TAIL N990BH","(98, 120, 'DE HAVILLAND DHC-8-106', 'PERSON')",DE HAVILLAND DHC-8-106,PERSON,
Interrior,RPN 13510 DCS075 SERVERS FOR DCS ENTERPRISE CLUSTER (3 EACH),RPN 13510 DCS075 SERVERS FOR DCS ENTERPRISE CLUSTER (3 EACH),"(10, 16, 'DCS075', 'PERSON')",DCS075,PERSON,
Interrior,"CHIRICAHUA NATIONAL MONUMENT (CHIR) REQUIRES THE INSTALLATION OF A RADON MITIGATION SYSTEM IN A CCC ERA STONE HOUSING UNIT. TO INCLUDE INSTALLATION METHOD A WITH/INCLUDE OPTION C  COR: GARY LIPPARD, GARY_LIPPARD@NPS.GOV,  POC/PI: KARL BACHMAN, KA","CHIRICAHUA NATIONAL MONUMENT (CHIR) REQUIRES THE INSTALLATION OF A RADON MITIGATION SYSTEM IN A CCC ERA STONE HOUSING UNIT. TO INCLUDE INSTALLATION METHOD A WITH/INCLUDE OPTION C  COR: GARY LIPPARD, GARY_LIPPARD@NPS.GOV,  POC/PI: KARL BACHMAN, KA","(185, 197, 'GARY LIPPARD', 'PERSON')",GARY LIPPARD,PERSON,
Interrior,"CHIRICAHUA NATIONAL MONUMENT (CHIR) REQUIRES THE INSTALLATION OF A RADON MITIGATION SYSTEM IN A CCC ERA STONE HOUSING UNIT. TO INCLUDE INSTALLATION METHOD A WITH/INCLUDE OPTION C  COR: GARY LIPPARD, GARY_LIPPARD@NPS.GOV,  POC/PI: KARL BACHMAN, KA","CHIRICAHUA NATIONAL MONUMENT (CHIR) REQUIRES THE INSTALLATION OF A RADON MITIGATION SYSTEM IN A CCC ERA STONE HOUSING UNIT. TO INCLUDE INSTALLATION METHOD A WITH/INCLUDE OPTION C  COR: GARY LIPPARD, GARY_LIPPARD@NPS.GOV,  POC/PI: KARL BACHMAN, KA","(230, 242, 'KARL BACHMAN', 'PERSON')",KARL BACHMAN,PERSON,
